ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
249,-46740054,-23558807,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arqueologia  e Etnologia,,"Av. Prof. Almeida Prado, 1.466",3818-4905,Cidade Universitária,,5,2,,
250,-46732587,-23548670,355030841000025,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,Fundação Museu Tecnologia de São Paulo,,"Av. Eng. Bllinvs, 526",3768-5785,Jaguaré,,5,2,,
251,-46719863,-23565731,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Histórico de Instituto Butantã,,"Av. Dr. Vital Brasil, 1.500",3726-7222,Butantã,,5,2,,
252,-46715752,-23568056,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Instituto Biológico,,"Av. Dr. Vital Brasil, 1.500",3726-7222,Butantã,,5,2,,
253,-46715444,-23563749,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Paço das Artes,,"Av. da Universidade, 1 - USP",3814-4832,Cidade Universitária,,5,2,,
254,-46715088,-23562092,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu da Educação e do Brinquedo,,"Av. da Universidade, 308 bloco B - sala, 38",3818-3351,Cidade Universitária,,5,2,,
255,-46721859,-23559590,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arte Contemporânea - MAC,,"Rua Reitoria, 160  - Prédio Novo da Reitoria",3818-3039,Cidade Universitária,05508-90,5,2,,
256,-46719978,-23558727,355030812000052,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Instituto de Estudos Brasileiros da USP,,"Av. Prof. Mello Moraes, travessa 8, 140",3818-3427,Cidade Universitária,,5,2,,
257,-46719760,-23556752,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Coleção Mário de Andrade,,"Av.. Professor Melo Moraes, 1235 - bloco D,  20 andar",815-3106,Cidade Universitária,,5,2,,
258,-46684027,-23580438,355030862000114,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Casa Brasileira,,"Av. Brig. Faria Lima, 2.705",3032-3727,Jardim Paulistano,,5,2,,
259,-46657044,-23584975,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da aeronáutica,,Pavilhão Lucas Garcez - Parque Ibirapuera,570-3915,Ibirapuera,04502-00,5,2,,
260,-46672150,-23554191,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Técnico Científico Oscar Freire,,"Rua Teodoro Sampaio, 115",3085-9677,Cerqueira César,,5,2,,
261,-46669921,-23554270,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Histórico de Faculdade de Medicina da USP (Prof. Carlos da Silva Lacaz),,"Av.Dr. Arnaldo, 455 Prédio Principal",3066-7249,Jardim Paulista,,5,2,,
262,-46674201,-23546039,355030860000054,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Casa Guilherme de Almeida,,"Rua Macapá, 187",3673-1883,Sumaré,,5,2,,
263,-46667693,-23529396,355030806000015,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Museu Geológico do Estado,,"Av. Francisco Matarazzo, 455 Parque da Água Branca",3673-6797,Barra Funda,,5,2,,
264,-46697189,-23521487,355030848000011,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Estação Ciência - USP,,"Rua Guaicurus, 1.274/1.394",3673-7022,Lapa,,5,2,,
265,-46667392,-23525450,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Memorial da América Latina,,"Av. Auro Soares de Moura Andrade, 664",3823-9611,Barra Funda,,5,2,,
266,-46624997,-23639111,355030827000140,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Museu Botânico Dr. João Babosa Rodrigues,,"Av. Miguel Estéfano,  3.687",5584-6300,Saúde,,5,2,,
267,-46654035,-23585381,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu do Crime,,"Pþa. Reínaldo Porchat, 219 Portão 1 - USP",3813-2233,Cidade Universitária,,5,2,,
268,-46626019,-23515174,355030870000058,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Arquivo do Estado,,"Rua Voluntários da Pátria, 596",6221-4785,Santana,,5,2,,
269,-46637917,-23548424,355030878000005,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Faculdade de Direito da USP,,"Largo do São Francisco, 95",3111-4033/4037,Centro,,5,2,,
270,-46633000,-23550685,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Museu do Tribunal de Justiça,,"Pça. da Sé, s/n - Palácio da Justiça",3105-7533,Centro,,5,2,,
271,-46638474,-23534973,355030866000114,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Museu do Imaginário do Povo Brasileiro,,"Largo General Osório, 66",223-5217,Campos Elíseos,,5,2,,
272,-46633394,-23534026,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Pinacoteca do Estado,,"Jardim da Luz,  2 - Estação Tiradentes",229-9844,Bom Retiro,,5,2,,
273,-46631096,-23529855,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu de Arte Sacra,,"Av. Tiradentes, 676",3326-3336,Bom Retiro,01124-06,5,2,,
274,-46610128,-23587837,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Zoologia da USP,,"Avenida Nazaré, 481",6165-8100,Ipiranga,,5,2,,
275,-46609686,-23585771,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu Paulista da Universidade de São Paulo ,,Parque da Independência,6165-8000,Ipiranga,,5,2,,
276,-46613756,-23549563,355030810000051,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,Memorial do Imigrante,,"R. Visconde de Parnaíba, 1.316",6692-2497 / 6693-09,Brás,03115-02,5,2,,
277,-46628242,-23531424,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Polícia Militar,,"Rua Dr. Jorge Miranda, 308",3311-9955,Bom Retiro,,5,2,,
278,-46633779,-23459002,355030851000119,3550308005130,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu Florestal Octávio Veccchi,,"Rua do Horto, 931",6231-8555,Tremembé,,5,2,,
279,-46705807,-23679435,355030879000013,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Museu do Computador,,"Av. Rio Bonito, 1.201",5521-3655,Interlagos,04784-15,5,4,,
280,-46710940,-23601617,355030854000098,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Fundação Maria Luísa e Oscar Americano,,"Av. Morumbi, 4.077",3742-0077 fax: 3746,Morumbi,,5,4,,
281,-46718373,-23535359,355030848000083,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,Museu do Relógio Professor Dimas de Melo Pimenta,,"Av. Diógenes Ribeiro de Lima, 2.333",3022-7922,Alto de Pinheiros,,5,4,,
282,-46656030,-23587686,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Moderna - MAM,,Marquise do Ibirapuera Parque do Ibirapuera,5549-9888,Ibirapuera,,5,4,,
283,-46663257,-23584119,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Estrela - Casa dos Sonhos,,"Av. República do Líbano, 501",3817-5677,Indianópolis,,5,4,,
284,-46675972,-23573037,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu Brasileiro da Escultura - MuBE,,"Av. Europa, 218",3081-8611,Pinheiros,,5,4,,
285,-46675554,-23572676,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Imagem e do Som - MIS,,"Avenida Europa, 158",3085-1498,Jardim Europa,,5,4,,
286,-46662518,-23544314,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Museu da Arte Brasileira,,"Rua Alagoas, 903 Pacaembu",3662-1662 R. 1123,Pacaembu,,5,4,,
287,-46673908,-23532768,355030860000071,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Museu Contemporâneo das Invenções,,"Av. Dr. Homem de Mello, 1.109",3873-3211,Perdizes,,5,4,,
288,-46709778,-23522889,355030848000115,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Museu Espírita,,"Rua Guaricanga, 357/359",3834-6225,Lapa,,5,4,,
289,-46634510,-23594528,355030890000056,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Lasar Segall,,"Rua Berta, 111",5574-7322 fax:  557,Vila Mariana,,5,4,,
290,-46597802,-23597945,355030834000080,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu do Automóvel de São Paulo,,"Rua, 1822, 1.472",274-1687/6168-1900,Ipiranga,04287-00,5,4,,
291,-46655460,-23561256,355030807000098,3550308005009,07,BELA VISTA,9,SE,Centro,Centro,Museu de Arte de São Paulo Assis Chateaubriand -,,"Av. Paulista, 1.578",251-5644,Jardim Paulista,,5,4,,
292,-46645570,-23569953,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Itaú Numismática - Instituto Cultural Itaú,,"Av. Paulista ,149 - 90 andar",5084-7272,Bela Vista,,5,4,,
293,-46636056,-23561236,355030849000088,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Museu Histórico da Imigração Japonesa,,"Rua São Joaquim, 381 - 70 e 90 andares",279-5465,Liberdade,01534-00,5,4,,
294,-46646889,-23558647,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu Memórias do Bexiga,,"Rua dos Ingleses, 118",285-5009,Bela Vista,,5,4,,
295,-46646913,-23558494,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu dos Óculos Gioconda Giannini,,"Rua dos Ingleses., 108",253-2000,Bela Vista,,5,4,,
296,-46640567,-23557552,355030807000070,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu Paulo Machado de Carvalho (Museu do Futebol),,"Av. Brig. Luiz Antônio, 917 , 90 andar",3107-7551,Bela Vista,,5,4,,
297,-46637046,-23547731,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Museu Banespa,,"Rua João Brícola,  24 - 20 andar",3249-7180,Centro,,5,4,,
298,-46622520,-23572180,355030814000020,3550308005006,14,CAMBUCI,9,SE,Centro,Centro,Museu do Cinema Avtuzzo,,"Av. Lins Vasconcelos, 1.042 conj. 82",278-9986,Cambuci,04113-11,5,4,,
299,-46601695,-23582364,355030834000025,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Arte Mágica e Iluminismo,,"Rua Silva Bueno, 519",6161-2200,Ipiranga,04211-04,5,4,,
300,-46509103,-23492714,355030818000112,3550308005072,18,CANGAIBA,21,PENHA,Leste,Leste 1,Museu do Tietê,,"Rua Guira Acangatara, 70 - Parque Ecol¾gico",6958-1477,Cangaíba,03721-01,5,4,,
301,-46639659,-23569642,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São Paulo,Sala Lima Barreto,"Rua Vergueiro, 1.000",3277-3611 R. 279,Liberdade,,7,1,,110
302,-46639033,-23542624,355030866000018,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Galeria Olido,Cine Olido,"Av. São João, 473 - Primeiro Piso",3334-0001 r.1956,Centro,,7,1,,240
303,-46718092,-23526869,355030848000053,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,Cineusp,,"Rua do Anfiteatro, 181 favo, 4 Colméia",3091-3540,Cidade Universitária,,7,2,,100
304,-46646138,-23591220,355030890000125,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Cinemateca,,"Lgo. Senador Raul Cardoso, 207",5084-2318,Vila Mariana,,7,3,,104
305,-46626843,-23619347,355030827000002,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Shopping Plaza Sul,Sala 1,"Av. Prof. Abrahão de Moraes, 1.711",578-5636/8642,Saúde,,7,4,,212
306,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 1,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,249
307,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 2,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,165
308,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 3,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,191
309,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 4,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,239
310,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 5,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,228
311,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 6,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,228
312,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 7,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,177
313,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 8,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,165
314,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 9,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,413
315,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 10,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,191
316,-46735905,-23629691,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 11,"Av. Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,274
317,-46719741,-23666130,355030879000027,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Shopping Fiesta - Multicine Fiesta,Sala 1,"Av. Guarapiranga, 752",5681-4884,Santo Amaro,,7,4,,141
318,-46719741,-23666130,355030879000027,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Shopping Fiesta - Multicine Fiesta,Sala 2,"Av. Guarapiranga, 752",5681-4884,Santo Amaro,,7,4,,141
319,-46719741,-23666130,355030879000027,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Shopping Fiesta - Multicine Fiesta,Sala 3,"Av. Guarapiranga, 752",5681-4884,Santo Amaro,,7,4,,197
320,-46719741,-23666130,355030879000027,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Shopping Fiesta - Multicine Fiesta,Sala 4,"Av. Guarapiranga, 752",5681-4884,Santo Amaro,,7,4,,302
321,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 1,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,175
322,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 2,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,172
323,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 3,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,401
324,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 4,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,272
325,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 5,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,144
326,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 6,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,141
327,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 7,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,244
328,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 8,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,344
329,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 9,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,344
330,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 10,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,178
331,-46697294,-23677342,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 11,"Av. Nações Unidas, 22.540",5548-4301,Campo Grande,,7,4,,300
332,-46677057,-23673472,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos,Sala 1,"Av. Interlagos, 2.255",5678-4108,Campo Grande,,7,4,,211
333,-46677057,-23673472,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos,Sala 2,"Av. Interlagos, 2.255",5678-4108,Campo Grande,,7,4,,314
334,-46677057,-23673472,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos,Sala 3,"Av. Interlagos, 2.255",5678-4108,Campo Grande,,7,4,,218
335,-46677057,-23673472,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos,Sala 4,"Av. Interlagos, 2.255",5678-4108,Campo Grande,,7,4,,218
336,-46677057,-23673472,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos,Sala 5,"Av. Interlagos, 2.255",5678-4108,Campo Grande,,7,4,,172
337,-46677057,-23673472,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos,Sala 6,"Av. Interlagos, 2.255",5678-4108,Campo Grande,,7,4,,221
338,-46677057,-23673472,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos,Sala 7,"Av. Interlagos, 2.255",5678-4108,Campo Grande,,7,4,,222
339,-46677057,-23673472,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos,Sala 8,"Av. Interlagos, 2.255",5678-4108,Campo Grande,,7,4,,217
340,-46677057,-23673472,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos,Sala 9,"Av. Interlagos, 2.255",5678-4108,Campo Grande,,7,4,,140
341,-46677057,-23673472,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos,Sala 10,"Av. Interlagos, 2.255",5678-4108,Campo Grande,,7,4,,140
342,-46699982,-23620073,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Market Place Playart,Sala 1,"Av. das Nações Unidas, 13.947",5543-9896,Santo Amaro,,7,4,,184
343,-46699982,-23620073,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Market Place Playart,Sala 2,"Av. das Nações Unidas, 13.947",5543-9896,Santo Amaro,,7,4,,184
344,-46699982,-23620073,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Market Place Playart,Sala 3,"Av. das Nações Unidas, 13.947",5543-9896,Santo Amaro,,7,4,,126
345,-46696710,-23622298,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Morumbi,Sala 1,"Av. Roque Petroni Jr., 1.089",5181-9287,Santo Amaro,,7,4,,308
346,-46696710,-23622298,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Morumbi,Sala 2,"Av. Roque Petroni Jr., 1.089",5181-9287,Santo Amaro,,7,4,,312
347,-46696710,-23622298,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Morumbi,Sala 3,"Av. Roque Petroni Jr., 1.089",5181-9287,Santo Amaro,,7,4,,294
348,-46696710,-23622298,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Morumbi,Sala 4,"Av. Roque Petroni Jr., 1.089",5181-9287,Santo Amaro,,7,4,,219
349,-46696710,-23622298,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Morumbi,Sala 5,"Av. Roque Petroni Jr., 1.089",5181-9287,Santo Amaro,,7,4,,155
350,-46696710,-23622298,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Morumbi,Sala 6,"Av. Roque Petroni Jr., 1.089",5181-9287,Santo Amaro,,7,4,,102
351,-46697219,-23617717,355030835000119,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Market Place Cinemark,Sala 1,"R. Dr. Chucri Zaidan, 902",3048-7400,Itaim Bibi,,7,4,,235
352,-46699982,-23620202,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Market Place Cinemark,Sala 2,"R. Dr. Chucri Zaidan, 902",3048-7400,Itaim Bibi,,7,4,,399
353,-46699982,-23620073,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Market Place Cinemark,Sala 3,"R. Dr. Chucri Zaidan, 902",3048-7400,Itaim Bibi,,7,4,,289
354,-46699982,-23620073,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Market Place Cinemark,Sala 4,"R. Dr. Chucri Zaidan, 902",3048-7400,Itaim Bibi,,7,4,,199
355,-46699982,-23620073,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Market Place Cinemark,Sala 5,"R. Dr. Chucri Zaidan, 902",3048-7400,Itaim Bibi,,7,4,,199
356,-46699982,-23620073,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Market Place Cinemark,Sala 6,"R. Dr. Chucri Zaidan, 902",3048-7400,Itaim Bibi,,7,4,,253
357,-46699982,-23620202,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Market Place Cinemark,Sala 7,"R. Dr. Chucri Zaidan, 902",3048-7400,Itaim Bibi,,7,4,,150
358,-46699982,-23620202,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Market Place Cinemark,Sala 8,"R. Dr. Chucri Zaidan, 902",3048-7400,Itaim Bibi,,7,4,,238
359,-46667826,-23609962,355030832000115,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Shopping Ibirapuera,Sala 1,"Av. Ibirapuera,  3.103",5561-9624,Moema,,7,4,,316
360,-46667826,-23609962,355030832000115,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Shopping Ibirapuera,Sala 2,"Av. Ibirapuera,  3.103",5561-9624,Moema,,7,4,,397
361,-46667826,-23609962,355030832000115,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Shopping Ibirapuera,Sala 3,"Av. Ibirapuera,  3.103",5561-9624,Moema,,7,4,,102
362,-46751899,-23586588,355030894000036,3550308005181,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Raposo Shopping,Sala 1,"Rod. Raposo Tavares, Km 145",3735-1979,Raposo Tavares,,7,4,,208
363,-46751899,-23586588,355030894000036,3550308005181,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Raposo Shopping,Sala 2,"Rod. Raposo Tavares, Km 145",3735-1979,Raposo Tavares,,7,4,,194
364,-46751899,-23586588,355030894000036,3550308005181,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Raposo Shopping,Sala 3,"Rod. Raposo Tavares, Km 145",3735-1979,Raposo Tavares,,7,4,,99
365,-46751899,-23586588,355030894000036,3550308005181,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Raposo Shopping,Sala 4,"Rod. Raposo Tavares, Km 145",3735-1979,Raposo Tavares,,7,4,,128
366,-46751899,-23586588,355030894000036,3550308005181,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Raposo Shopping,Sala 5,"Rod. Raposo Tavares, Km 145",3735-1979,Raposo Tavares,,7,4,,232
367,-46751899,-23586588,355030894000036,3550308005181,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Raposo Shopping,Sala 6,"Rod. Raposo Tavares, Km 145",3735-1979,Raposo Tavares,,7,4,,232
368,-46751899,-23586588,355030894000036,3550308005181,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Raposo Shopping,Sala 7,"Rod. Raposo Tavares, Km 145",3735-1979,Raposo Tavares,,7,4,,180
369,-46751899,-23586588,355030894000036,3550308005181,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Raposo Shopping,Sala 8,"Rod. Raposo Tavares, Km 145",3735-1979,Raposo Tavares,,7,4,,81
370,-46757715,-23547950,355030841000078,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,Continental Shopping Center,Sala 1,"Av. Leão Machado, 100 - 30 piso",3765-3783/3774,Butantã,,7,4,,319
371,-46757715,-23547950,355030841000078,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,Continental Shopping Center,Sala 2,"Av. Leão Machado, 100 - 30 piso",3765-3783/3774,Butantã,,7,4,,352
372,-46724733,-23586306,355030894000096,3550308005179,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Shopping Butantã,Sala 1,"Av. Prof. Francisco Morato,  2.718",3721-8882,Butantã,05110-00,7,4,,220
