ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
726,-46650498,-23564655,355030807000078,3550308005011,07,BELA VISTA,9,SE,Centro,Centro,Reserva Cultural,Sala 2,"Av Paulista, 900",3287-3529,Bela Vista,,7,4,,161
727,-46650498,-23564655,355030807000078,3550308005011,07,BELA VISTA,9,SE,Centro,Centro,Reserva Cultural,Sala 1,"Av Paulista, 900",3287-3529,Bela Vista,,7,4,,190
728,-46650872,-23545893,355030826000081,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Sala Maria Antônia,,"R Maria Antônia, 283",3211-0069,Vila Buarque,,7,4,,
729,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping (UCI),Sala 1,"R Conselheiro Moreira de Barros, 2780, terceiro piso",3131-2211,Lauzane Paulista,02430-001,7,4,,327
730,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping (UCI),Sala 2,"R Conselheiro Moreira de Barros, 2780, terceiro piso",3131-2211,Lauzane Paulista,02430-001,7,4,,167
731,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping (UCI),Sala 3,"R Conselheiro Moreira de Barros, 2780, terceiro piso",3131-2211,Lauzane Paulista,02430-001,7,4,,140
732,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping (UCI),Sala 4,"R Conselheiro Moreira de Barros, 2780, terceiro piso",3131-2211,Lauzane Paulista,02430-001,7,4,,217
733,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping (UCI),Sala 5,"R Conselheiro Moreira de Barros, 2780, terceiro piso",3131-2211,Lauzane Paulista,02430-001,7,4,,217
734,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping (UCI),Sala 6,"R Conselheiro Moreira de Barros, 2780, terceiro piso",3131-2211,Lauzane Paulista,02430-001,7,4,,140
735,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping (UCI),Sala 7,"R Conselheiro Moreira de Barros, 2780, terceiro piso",3131-2211,Lauzane Paulista,02430-001,7,4,,167
736,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping (UCI),Sala 8,"R Conselheiro Moreira de Barros, 2780, terceiro piso",3131-2211,Lauzane Paulista,02430-001,7,4,,327
737,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Anália Franco (UCI),Sala 9,"Av Regente Feijó, 1.739",2164-7790,Vila Formosa,,7,4,,206
738,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Anália Franco (UCI),Sala 8,"Av Regente Feijó, 1.739",2164-7790,Vila Formosa,,7,4,,299
739,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Anália Franco (UCI),Sala 7,"Av Regente Feijó, 1.739",2164-7790,Vila Formosa,,7,4,,418
740,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Anália Franco (UCI),Sala 6,"Av Regente Feijó, 1.739",2164-7790,Vila Formosa,,7,4,,242
741,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Anália Franco (UCI),Sala 5,"Av Regente Feijó, 1.739",2164-7790,Vila Formosa,,7,4,,132
742,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Anália Franco (UCI),Sala 4,"Av Regente Feijó, 1.739",2164-7790,Vila Formosa,,7,4,,120
743,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Anália Franco (UCI),Sala 3,"Av Regente Feijó, 1.739",2164-7790,Vila Formosa,,7,4,,242
744,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Anália Franco (UCI),Sala 2,"Av Regente Feijó, 1.739",2164-7790,Vila Formosa,,7,4,,316
745,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Anália Franco (UCI),Sala 1,"Av Regente Feijó, 1.739",2164-7790,Vila Formosa,,7,4,,382
746,-46700651,-23655015,355030871000028,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Boavista (Moviecom),Sala 5,"R Borba Gato, 59",5547-6060,Santo Amaro,,7,4,,95
747,-46700651,-23655015,355030871000028,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Boavista (Moviecom),Sala 4,"R Borba Gato, 59",5547-6060,Santo Amaro,,7,4,,95
748,-46700651,-23655015,355030871000028,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Boavista (Moviecom),Sala 3,"R Borba Gato, 59",5547-6060,Santo Amaro,,7,4,,118
749,-46700651,-23655015,355030871000028,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Boavista (Moviecom),Sala 2,"R Borba Gato, 59",5547-6060,Santo Amaro,,7,4,,330
750,-46700651,-23655015,355030871000028,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Shopping Boavista (Moviecom),Sala 1,"R Borba Gato, 59",5547-6060,Santo Amaro,,7,4,,183
751,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuapé (Cinemark),Sala 1,"R Goncalves Crespo, s/n, terceiro piso",2295-4006,Tatuapé,,7,4,,251
752,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuapé (Cinemark),Sala 2,"R Goncalves Crespo, s/n, terceiro piso",2295-4006,Tatuapé,,7,4,,240
753,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuapé (Cinemark),Sala 3,"R Goncalves Crespo, s/n, terceiro piso",2295-4006,Tatuapé,,7,4,,373
754,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuapé (Cinemark),Sala 4,"R Goncalves Crespo, s/n, terceiro piso",2295-4006,Tatuapé,,7,4,,240
755,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuapé (Cinemark),Sala 5,"R Goncalves Crespo, s/n, terceiro piso",2295-4006,Tatuapé,,7,4,,193
756,-46724699,-23584165,355030894000096,3550308005179,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Shopping Butantã Playarte,Sala 3,"Av Prof. Francisco Morato,  2.718",5053-6938,Tatuapé,,7,4,,140
757,-46724699,-23584165,355030894000096,3550308005179,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Shopping Butantã Playarte,Sala 2,"Av Prof. Francisco Morato,  2.718",5053-6938,Tatuapé,,7,4,,211
758,-46724699,-23584165,355030894000096,3550308005179,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Shopping Butantã Playarte,Sala 1,"Av Prof. Francisco Morato,  2.718",5053-6938,Tatuapé,,7,4,,220
759,-46757001,-23649134,355030819000181,3550308005230,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,Shopping Campo Limpo,Sala 1,"Estrada do Campo Limpo, 459",5512-7596,,,7,4,,
760,-46687972,-23576731,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Center Iguatemi (Cinemark),Sala 1,"Av Brig. Faria Lima, 2.232, 8? piso",3815-8713,Pinheiros,,7,4,,266
761,-46687972,-23576731,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Center Iguatemi (Cinemark),Sala 2,"Av Brig. Faria Lima, 2.232, 8? piso",3815-8713,Pinheiros,,7,4,,129
762,-46687972,-23576731,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Center Iguatemi (Cinemark),Sala 3,"Av Brig. Faria Lima, 2.232, 8? piso",3815-8713,Pinheiros,,7,4,,131
763,-46687972,-23576731,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Center Iguatemi (Cinemark),Sala 4,"Av Brig. Faria Lima, 2.232, 8? piso",3815-8713,Pinheiros,,7,4,,140
764,-46687972,-23576731,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Center Iguatemi (Cinemark),Sala 5,"Av Brig. Faria Lima, 2.232, 8? piso",3815-8713,Pinheiros,,7,4,,140
765,-46687972,-23576731,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Center Iguatemi (Cinemark),Sala 6,"Av Brig. Faria Lima, 2.232, 8? piso",3815-8713,Pinheiros,,7,4,,172
766,-46687972,-23576731,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Center Iguatemi (Playarte),Sala 1,"Av Brig. Faria Lima, 2.232",3812-2330,Pinheiros,,7,4,,478
767,-46687972,-23576731,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Center Iguatemi (Playarte),Sala 2,"Av Brig. Faria Lima, 2.232",3812-2330,Pinheiros,,7,4,,204
768,-46700349,-23520726,355030848000107,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Shopping Center Lapa (Centerplex),Sala 3,"R Catão, 72 quarto piso",4003-7081,Lapa,,7,4,,151
769,-46700349,-23520726,355030848000107,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Shopping Center Lapa (Centerplex),Sala 2,"R Catão, 72 quarto piso",4003-7081,Lapa,,7,4,,151
770,-46700349,-23520726,355030848000107,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Shopping Center Lapa (Centerplex),Sala 1,"R Catão, 72 quarto piso",4003-7081,Lapa,,7,4,,290
771,-46617882,-23514746,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Center Norte (Cinemark),Sala 5,"Tv Casalbuono, 120",2252-2160,Vila Guilherme,,7,4,,338
772,-46617882,-23514746,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Center Norte (Cinemark),Sala 4,"Tv Casalbuono, 120",2252-2160,Vila Guilherme,,7,4,,238
773,-46617882,-23514746,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Center Norte (Cinemark),Sala 3,"Tv Casalbuono, 120",2252-2160,Vila Guilherme,,7,4,,282
774,-46617882,-23514746,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Center Norte (Cinemark),Sala 2,"Tv Casalbuono, 120",2252-2160,Vila Guilherme,,7,4,,282
775,-46617882,-23514746,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Center Norte (Cinemark),Sala 1,"Tv Casalbuono, 120",2252-2160,Vila Guilherme,,7,4,,347
776,-46617882,-23514746,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Center Norte (Haway),Sala 3,"Tv Casalbuono, 120",2252-2160,Vila Guilherme,,7,4,,250
777,-46617882,-23514746,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Center Norte (Haway),Sala 2,"Tv Casalbuono, 120",2252-2160,Vila Guilherme,,7,4,,250
778,-46617882,-23514746,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Center Norte (Haway),Sala 1,"Tv Casalbuono, 120",2252-2160,Vila Guilherme,,7,4,,250
779,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha (Moviecom),Sala 6,"R Dr João Ribeiro, 304",2091-6300,Penha,,7,4,,332
780,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha (Moviecom),Sala 5,"R Dr João Ribeiro, 304",2091-6300,Penha,,7,4,,260
781,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha (Moviecom),Sala 4,"R Dr João Ribeiro, 304",2091-6300,Penha,,7,4,,172
782,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha (Moviecom),Sala 3,"R Dr João Ribeiro, 304",2091-6300,Penha,,7,4,,166
783,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha (Moviecom),Sala 2,"R Dr João Ribeiro, 304",2091-6300,Penha,,7,4,,92
784,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha (Moviecom),Sala 1,"R Dr João Ribeiro, 304",2091-6300,Penha,,7,4,,120
785,-46585363,-23593118,355030893000158,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,Shopping Central Plaza (Cinemark),Sala 10,"Av Dr Francisco Mesquita, 1.000",2914-1202,Vila Prudente,,7,4,,526
786,-46585363,-23593118,355030893000158,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,Shopping Central Plaza (Cinemark),Sala 9,"Av Dr Francisco Mesquita, 1.000",2914-1202,Vila Prudente,,7,4,,304
787,-46585363,-23593118,355030893000158,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,Shopping Central Plaza (Cinemark),Sala 8,"Av Dr Francisco Mesquita, 1.000",2914-1202,Vila Prudente,,7,4,,304
788,-46585363,-23593118,355030893000158,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,Shopping Central Plaza (Cinemark),Sala 7,"Av Dr Francisco Mesquita, 1.000",2914-1202,Vila Prudente,,7,4,,305
789,-46585363,-23593118,355030893000158,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,Shopping Central Plaza (Cinemark),Sala 6,"Av Dr Francisco Mesquita, 1.000",2914-1202,Vila Prudente,,7,4,,134
790,-46585363,-23593118,355030893000158,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,Shopping Central Plaza (Cinemark),Sala 5,"Av Dr Francisco Mesquita, 1.000",2914-1202,Vila Prudente,,7,4,,177
791,-46585363,-23593118,355030893000158,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,Shopping Central Plaza (Cinemark),Sala 4,"Av Dr Francisco Mesquita, 1.000",2914-1202,Vila Prudente,,7,4,,135
792,-46585363,-23593118,355030893000158,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,Shopping Central Plaza (Cinemark),Sala 3,"Av Dr Francisco Mesquita, 1.000",2914-1202,Vila Prudente,,7,4,,176
793,-46585363,-23593118,355030893000158,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,Shopping Central Plaza (Cinemark),Sala 2,"Av Dr Francisco Mesquita, 1.000",2914-1202,Vila Prudente,,7,4,,385
794,-46585363,-23593118,355030893000158,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,Shopping Central Plaza (Cinemark),Sala 1,"Av Dr Francisco Mesquita, 1.000",2914-1202,Vila Prudente,,7,4,,345
795,-46716567,-23627026,355030883000013,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Cidade Jardim (Cinemark),Sala 1,"Av MagalhÒes de Castro, 12.000",3552-1800,Cidade Jardim,,7,4,,127
796,-46716567,-23627026,355030883000013,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Cidade Jardim (Cinemark),Sala 2,"Av MagalhÒes de Castro, 12.000",3552-1800,Cidade Jardim,,7,4,,97
797,-46716567,-23627026,355030883000013,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Cidade Jardim (Cinemark),Sala 3,"Av MagalhÒes de Castro, 12.000",3552-1800,Cidade Jardim,,7,4,,72
798,-46716567,-23627026,355030883000013,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Cidade Jardim (Cinemark),Sala 4,"Av MagalhÒes de Castro, 12.000",3552-1800,Cidade Jardim,,7,4,,82
799,-46716567,-23627026,355030883000013,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Cidade Jardim (Cinemark),Sala 5,"Av MagalhÒes de Castro, 12.000",3552-1800,Cidade Jardim,,7,4,,177
800,-46716567,-23627026,355030883000013,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Cidade Jardim (Cinemark),Sala 6,"Av MagalhÒes de Castro, 12.000",3552-1800,Cidade Jardim,,7,4,,215
801,-46716567,-23627026,355030883000013,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Cidade Jardim (Cinemark),Sala 7,"Av MagalhÒes de Castro, 12.000",3552-1800,Cidade Jardim,,7,4,,268
802,-46623391,-23521049,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Shopping D (Cinemark),Sala 9,"Av Cruzeiro do Sul, 1.100",3326-3171,Bom Retiro,,7,4,,126
803,-46623391,-23521049,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Shopping D (Cinemark),Sala 8,"Av Cruzeiro do Sul, 1.100",3326-3171,Bom Retiro,,7,4,,145
804,-46623391,-23521049,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Shopping D (Cinemark),Sala 7,"Av Cruzeiro do Sul, 1.100",3326-3171,Bom Retiro,,7,4,,246
805,-46623391,-23521049,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Shopping D (Cinemark),Sala 6,"Av Cruzeiro do Sul, 1.100",3326-3171,Bom Retiro,,7,4,,195
806,-46623391,-23521049,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Shopping D (Cinemark),Sala 5,"Av Cruzeiro do Sul, 1.100",3326-3171,Bom Retiro,,7,4,,234
807,-46623391,-23521049,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Shopping D (Cinemark),Sala 4,"Av Cruzeiro do Sul, 1.100",3326-3171,Bom Retiro,,7,4,,366
808,-46623391,-23521049,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Shopping D (Cinemark),Sala 3,"Av Cruzeiro do Sul, 1.100",3326-3171,Bom Retiro,,7,4,,313
809,-46623391,-23521049,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Shopping D (Cinemark),Sala 2,"Av Cruzeiro do Sul, 1.100",3326-3171,Bom Retiro,,7,4,,306
810,-46623391,-23521049,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Shopping D (Cinemark),Sala 10,"Av Cruzeiro do Sul, 1.100",3326-3171,Bom Retiro,,7,4,,161
811,-46623391,-23521049,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Shopping D (Cinemark),Sala 1,"Av Cruzeiro do Sul, 1.100",3326-3171,Bom Retiro,,7,4,,261
812,-46695890,-23572360,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Eldorado (Cinemark),Sala 9,"Av Rebouþas, 3.970",2197-7470,Pinheiros,,7,4,,297
813,-46695890,-23572360,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Eldorado (Cinemark),Sala 8,"Av Rebouþas, 3.970",2197-7470,Pinheiros,,7,4,,297
814,-46695890,-23572360,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Eldorado (Cinemark),Sala 7,"Av Rebouþas, 3.970",2197-7470,Pinheiros,,7,4,,187
815,-46695890,-23572360,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Eldorado (Cinemark),Sala 6,"Av Rebouþas, 3.970",2197-7470,Pinheiros,,7,4,,265
816,-46695890,-23572360,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Eldorado (Cinemark),Sala 5,"Av Rebouþas, 3.970",2197-7470,Pinheiros,,7,4,,265
817,-46695890,-23572360,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Eldorado (Cinemark),Sala 4,"Av Rebouþas, 3.970",2197-7470,Pinheiros,,7,4,,265
818,-46695890,-23572360,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Eldorado (Cinemark),Sala 3,"Av Rebouþas, 3.970",2197-7470,Pinheiros,,7,4,,265
819,-46695890,-23572360,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Eldorado (Cinemark),Sala 2,"Av Rebouþas, 3.970",2197-7470,Pinheiros,,7,4,,265
820,-46695890,-23572360,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Eldorado (Cinemark),Sala 1,"Av Rebouþas, 3.970",2197-7470,Pinheiros,,7,4,,372
821,-46721298,-23664534,355030879000028,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Shopping Fiesta - Multicine Fiesta,Sala 1,"Av Guarapiranga, 752",5681-4884,Santo Amaro,,7,4,,141
822,-46721298,-23664534,355030879000028,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Shopping Fiesta - Multicine Fiesta,Sala 4,"Av Guarapiranga, 752",5681-4884,Santo Amaro,,7,4,,302
823,-46721298,-23664534,355030879000028,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Shopping Fiesta - Multicine Fiesta,Sala 2,"Av Guarapiranga, 752",5681-4884,Santo Amaro,,7,4,,141
824,-46721298,-23664534,355030879000028,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Shopping Fiesta - Multicine Fiesta,Sala 3,"Av Guarapiranga, 752",5681-4884,Santo Amaro,,7,4,,197
825,-46666388,-23609709,355030832000115,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Shopping Ibirapuera,Sala 3,"Av Ibirapuera,  3.103",5561-9624,Moema,,7,4,,102
826,-46666388,-23609709,355030832000115,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Shopping Ibirapuera,Sala 2,"Av Ibirapuera,  3.103",5561-9624,Moema,,7,4,,397
827,-46666388,-23609709,355030832000115,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Shopping Ibirapuera,Sala 1,"Av Ibirapuera,  3.103",5561-9624,Moema,,7,4,,316
828,-46677075,-23674634,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos (Cinemark),Sala 10,"Av Interlagos, 2.255",5565-2570,Campo Grande,,7,4,,140
829,-46677075,-23674634,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos (Cinemark),Sala 9,"Av Interlagos, 2.255",5565-2570,Campo Grande,,7,4,,140
830,-46677075,-23674634,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos (Cinemark),Sala 8,"Av Interlagos, 2.255",5565-2570,Campo Grande,,7,4,,217
831,-46677075,-23674634,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos (Cinemark),Sala 7,"Av Interlagos, 2.255",5565-2570,Campo Grande,,7,4,,222
832,-46677075,-23674634,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos (Cinemark),Sala 6,"Av Interlagos, 2.255",5565-2570,Campo Grande,,7,4,,221
833,-46677075,-23674634,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos (Cinemark),Sala 5,"Av Interlagos, 2.255",5565-2570,Campo Grande,,7,4,,172
834,-46677075,-23674634,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos (Cinemark),Sala 4,"Av Interlagos, 2.255",5565-2570,Campo Grande,,7,4,,218
835,-46677075,-23674634,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos (Cinemark),Sala 3,"Av Interlagos, 2.255",5565-2570,Campo Grande,,7,4,,218
836,-46677075,-23674634,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos (Cinemark),Sala 2,"Av Interlagos, 2.255",5565-2570,Campo Grande,,7,4,,314
837,-46677075,-23674634,355030816000014,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping Interlagos (Cinemark),Sala 1,"Av Interlagos, 2.255",5565-2570,Campo Grande,,7,4,,211
838,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul (UCI),Sala 11,"Av Giovanni Gronchi, 5.819",2164-7711,Morumbi,,7,4,,274
839,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul (UCI),Sala 10,"Av Giovanni Gronchi, 5.819",2164-7711,Morumbi,,7,4,,191
840,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul (UCI),Sala 9,"Av Giovanni Gronchi, 5.819",2164-7711,Morumbi,,7,4,,413
841,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul (UCI),Sala 8,"Av Giovanni Gronchi, 5.819",2164-7711,Morumbi,,7,4,,165
842,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul (UCI),Sala 7,"Av Giovanni Gronchi, 5.819",2164-7711,Morumbi,,7,4,,177
843,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul (UCI),Sala 6,"Av Giovanni Gronchi, 5.819",2164-7711,Morumbi,,7,4,,228
