cache_last_updated,cache_url,created,datastore_active,description,format,hash,id,last_modified,mimetype,mimetype_inner,name,package_id,package_name,position,resource_type,revision_id,size,state,to_save,url,url_type,webstore_last_updated,webstore_url
,,2017-02-20T10:22:00.982939,True,Fluxo de Caixa - CET,CSV,,4aa7de4f-7fda-470f-91e7-b43ff5dee091,2017-02-20T13:22:00.743066,,,(2013) Fluxo de Caixa - CET,72e9ad4d-a6d1-4c27-a974-468f1747fef9,fluxo-de-caixa-cet,18,,dd7f9244-45df-4b84-bbd3-177d91c70766,,active,False,http://dados.prefeitura.sp.gov.br/dataset/72e9ad4d-a6d1-4c27-a974-468f1747fef9/resource/4aa7de4f-7fda-470f-91e7-b43ff5dee091/download/2013-fluxo-de-caixa---cet.csv,upload,,
,,2017-02-20T10:22:38.472263,True,Fluxo de Caixa - CET,XLSX,,6d996dc4-20fd-4031-91ae-1fda6cc5120f,2017-02-20T13:22:38.169846,,,(2013) Fluxo de Caixa - CET,72e9ad4d-a6d1-4c27-a974-468f1747fef9,fluxo-de-caixa-cet,19,,dd7f9244-45df-4b84-bbd3-177d91c70766,,active,False,http://dados.prefeitura.sp.gov.br/dataset/72e9ad4d-a6d1-4c27-a974-468f1747fef9/resource/6d996dc4-20fd-4031-91ae-1fda6cc5120f/download/2013-fluxo-de-caixa---cet.xlsx,upload,,
,,2017-02-20T10:22:17.815126,False,Fluxo de Caixa - CET,PDF,,67d3fd75-abf9-4c1d-9b4b-9d699593c6fc,2017-02-20T13:22:17.683135,,,(2013) Fluxo de Caixa - CET,72e9ad4d-a6d1-4c27-a974-468f1747fef9,fluxo-de-caixa-cet,20,,dd7f9244-45df-4b84-bbd3-177d91c70766,,active,False,http://dados.prefeitura.sp.gov.br/dataset/72e9ad4d-a6d1-4c27-a974-468f1747fef9/resource/67d3fd75-abf9-4c1d-9b4b-9d699593c6fc/download/2013-fluxo-de-caixa---cet.pdf,upload,,
,,2017-02-20T10:20:43.546555,True,Fluxo de Caixa - CET,CSV,,8f16aa21-9dd0-4371-be2d-3b322405e084,2017-02-20T13:20:42.977495,,,(2012) Fluxo de Caixa - CET,72e9ad4d-a6d1-4c27-a974-468f1747fef9,fluxo-de-caixa-cet,21,,dd7f9244-45df-4b84-bbd3-177d91c70766,,active,False,http://dados.prefeitura.sp.gov.br/dataset/72e9ad4d-a6d1-4c27-a974-468f1747fef9/resource/8f16aa21-9dd0-4371-be2d-3b322405e084/download/2012-fluxo-de-caixa---cet.csv,upload,,
,,2017-02-20T10:21:35.394246,True,Fluxo de Caixa - CET,XLSX,,bc5c89bb-e828-4241-8976-058509ac3302,2017-02-20T13:21:35.177199,,,(2012) Fluxo de Caixa - CET,72e9ad4d-a6d1-4c27-a974-468f1747fef9,fluxo-de-caixa-cet,22,,dd7f9244-45df-4b84-bbd3-177d91c70766,,active,False,http://dados.prefeitura.sp.gov.br/dataset/72e9ad4d-a6d1-4c27-a974-468f1747fef9/resource/bc5c89bb-e828-4241-8976-058509ac3302/download/2012-fluxo-de-caixa---cet.xlsx,upload,,
,,2017-02-20T10:21:12.950197,False,Fluxo de Caixa - CET,PDF,,421d3b9c-5985-488c-8e90-070f2233bbee,2017-02-20T13:21:12.659753,,,(2012) Fluxo de Caixa - CET,72e9ad4d-a6d1-4c27-a974-468f1747fef9,fluxo-de-caixa-cet,23,,dd7f9244-45df-4b84-bbd3-177d91c70766,,active,False,http://dados.prefeitura.sp.gov.br/dataset/72e9ad4d-a6d1-4c27-a974-468f1747fef9/resource/421d3b9c-5985-488c-8e90-070f2233bbee/download/2012-fluxo-de-caixa---cet.pdf,upload,,
,,2019-02-28T12:32:16.050047,True,Atualizado em Março de 2019,CSV,,4d03a2d5-f727-4cfa-873d-73b0f6f203df,2019-03-25T19:40:13.036859,,,(2019) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,0,,ea967390-df40-42bd-bb3a-55904a5b6829,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/4d03a2d5-f727-4cfa-873d-73b0f6f203df/download/cohab.csv,upload,,
,,2019-02-28T12:33:00.786677,True,Atualizado em Março de 2019,XLS,,ee3c9838-d848-4d07-b927-8d8884d91757,2019-03-25T19:40:30.661133,,,(2019) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,1,,3525d4cb-58a8-4eed-9323-f75c0d754ab8,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/ee3c9838-d848-4d07-b927-8d8884d91757/download/cohab.xls,upload,,
,,2019-02-28T12:32:36.684022,False,Atualizado em Março de 2019,PDF,,f3122ae2-50e0-4001-9a6a-6ee84695b9c4,2019-03-25T19:41:32.348961,,,(2019) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,2,,3525d4cb-58a8-4eed-9323-f75c0d754ab8,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/f3122ae2-50e0-4001-9a6a-6ee84695b9c4/download/cohab.pdf,upload,,
,,2018-08-29T18:14:01.537258,True,,CSV,,8ddde402-69c1-4744-8927-16c2e15ef623,2019-02-28T15:31:14.599681,,,(2018) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,3,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/8ddde402-69c1-4744-8927-16c2e15ef623/download/cohab.csv,upload,,
,,2018-08-29T18:14:16.678326,True,,XLSX,,7f9a7249-0418-4af3-8f95-d004dbf83e43,2019-02-28T15:31:29.897801,,,(2018) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,4,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/7f9a7249-0418-4af3-8f95-d004dbf83e43/download/cohab.xls,upload,,
,,2018-08-29T18:14:06.430340,False,,PDF,,4b9d90ed-6292-4f5e-921d-24fe25a00f9f,2019-02-28T15:31:45.347057,,,(2018) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,5,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/4b9d90ed-6292-4f5e-921d-24fe25a00f9f/download/cohab.pdf,upload,,
,,2017-02-20T10:30:47.656069,True,Fluxo de Caixa - COHAB,CSV,,a4749fa5-cc25-4dc7-b69b-7c17bfdfd539,2018-08-29T20:24:57.436181,,,(2017) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,6,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/a4749fa5-cc25-4dc7-b69b-7c17bfdfd539/download/cohab.csv,upload,,
,,2017-02-20T10:31:05.576887,False,Fluxo de Caixa - COHAB,XLS,,9369c9ca-8cb8-4464-9e8a-55debee3ca45,2018-08-29T20:26:15.980137,,,(2017) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,7,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/9369c9ca-8cb8-4464-9e8a-55debee3ca45/download/cohab.xlsx,upload,,
,,2017-02-20T10:31:23.397118,False,Fluxo de Caixa - COHAB,PDF,,a1069958-243f-4280-9b1b-226c175e2dbe,2018-08-29T20:25:46.750833,,,(2017) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,8,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/a1069958-243f-4280-9b1b-226c175e2dbe/download/cohab.pdf,upload,,
,,2017-02-20T10:32:09.820520,True,Fluxo de Caixa - COHAB,CSV,,380217f4-a4c5-438a-b010-23ebdac0d88b,2017-02-20T13:32:09.656233,,,(2016) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,9,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/380217f4-a4c5-438a-b010-23ebdac0d88b/download/2016-fluxo-de-caixa---cohab.csv,upload,,
,,2017-02-20T10:32:24.999938,True,Fluxo de Caixa - COHAB,XLSX,,1a61b42b-df24-440c-91ff-38835b9269b8,2017-02-20T13:32:24.910369,,,(2016) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,10,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/1a61b42b-df24-440c-91ff-38835b9269b8/download/2016-fluxo-de-caixa---cohab.xlsx,upload,,
,,2017-02-20T10:32:41.127685,False,Fluxo de Caixa - COHAB,PDF,,0e49521e-3c5f-43dd-b29a-e147ba5f6851,2017-02-20T13:32:41.043938,,,(2016) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,11,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/0e49521e-3c5f-43dd-b29a-e147ba5f6851/download/2016-fluxo-de-caixa---cohab.pdf,upload,,
,,2017-02-20T10:33:13.358378,True,Fluxo de Caixa - COHAB,CSV,,bea8cff2-fb4a-4b6d-af6a-a262027720e3,2017-02-20T13:33:13.272497,,,(2015) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,12,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/bea8cff2-fb4a-4b6d-af6a-a262027720e3/download/2015-fluxo-de-caixa---cohab.csv,upload,,
,,2017-02-20T10:33:28.180288,True,Fluxo de Caixa - COHAB,XLSX,,6803a5bd-bc1b-4ecb-bbc5-95782284c937,2017-02-20T13:33:28.085577,,,(2015) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,13,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/6803a5bd-bc1b-4ecb-bbc5-95782284c937/download/2015-fluxo-de-caixa---cohab.xlsx,upload,,
,,2017-02-20T10:33:42.001637,False,Fluxo de Caixa - COHAB,PDF,,2524998e-c84a-41ca-ab96-c87fb8af4a49,2017-02-20T13:33:41.900876,,,(2015) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,14,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/2524998e-c84a-41ca-ab96-c87fb8af4a49/download/2015-fluxo-de-caixa---cohab.pdf,upload,,
,,2017-02-20T10:34:02.806793,True,Fluxo de Caixa - COHAB,CSV,,daa66902-2028-4866-a944-623e85ac5efe,2017-02-20T13:34:02.568014,,,(2014) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,15,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/daa66902-2028-4866-a944-623e85ac5efe/download/2014-fluxo-de-caixa---cohab.csv,upload,,
,,2017-02-20T10:34:16.227199,True,Fluxo de Caixa - COHAB,XLSX,,332557a8-cf14-4039-8b74-7827644531a1,2017-02-20T13:34:15.929141,,,(2014) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,16,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/332557a8-cf14-4039-8b74-7827644531a1/download/2014-fluxo-de-caixa---cohab.xlsx,upload,,
,,2017-02-20T10:34:31.861279,False,Fluxo de Caixa - COHAB,PDF,,9b6d2983-a658-4a80-b405-b253332a7ba6,2017-02-20T13:34:31.764635,,,(2014) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,17,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/9b6d2983-a658-4a80-b405-b253332a7ba6/download/2014-fluxo-de-caixa---cohab.pdf,upload,,
,,2017-02-20T10:34:59.660919,True,Fluxo de Caixa - COHAB,CSV,,d55ea1be-8caf-4150-a041-88e1181c2890,2017-02-20T13:34:59.558800,,,(2013) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,18,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/d55ea1be-8caf-4150-a041-88e1181c2890/download/2013-fluxo-de-caixa---cohab.csv,upload,,
,,2017-02-20T10:35:19.300003,True,Fluxo de Caixa - COHAB,XLSX,,ecab8b63-8e7f-43f2-b226-923ac4bbf477,2017-02-20T13:35:19.199302,,,(2013) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,19,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/ecab8b63-8e7f-43f2-b226-923ac4bbf477/download/2013-fluxo-de-caixa---cohab.xlsx,upload,,
,,2017-02-20T10:35:35.269946,False,Fluxo de Caixa - COHAB,PDF,,6d4b7c19-906b-425a-8eef-3b13da7b13b3,2017-02-20T13:35:35.163576,,,(2013) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,20,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/6d4b7c19-906b-425a-8eef-3b13da7b13b3/download/2013-fluxo-de-caixa---cohab.pdf,upload,,
,,2017-02-20T10:36:07.858379,True,Fluxo de Caixa - COHAB,CSV,,2c3faf05-5ad1-4116-a741-d2436597a724,2017-02-20T13:36:07.732941,,,(2012) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,21,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/2c3faf05-5ad1-4116-a741-d2436597a724/download/2012-fluxo-de-caixa---cohab.csv,upload,,
,,2017-02-20T10:36:22.466014,True,Fluxo de Caixa - COHAB,XLSX,,3beb1ffc-0045-4039-99fc-1bc4bc345dbd,2017-02-20T13:36:22.343087,,,(2012) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,22,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/3beb1ffc-0045-4039-99fc-1bc4bc345dbd/download/2012-fluxo-de-caixa---cohab.xlsx,upload,,
,,2017-02-20T10:36:38.707117,False,Fluxo de Caixa - COHAB,PDF,,b6f28fe6-ee5d-4c72-8671-7080e02af3ee,2017-02-20T13:36:38.578071,,,(2012) Fluxo de Caixa - COHAB,346a47fc-83bf-49d2-9765-0b439d213c46,fluxo-de-caixa-da-cohab,23,,3ed9d6ec-8c7a-4188-9611-f7106198b415,,active,False,http://dados.prefeitura.sp.gov.br/dataset/346a47fc-83bf-49d2-9765-0b439d213c46/resource/b6f28fe6-ee5d-4c72-8671-7080e02af3ee/download/2012-fluxo-de-caixa---cohab.pdf,upload,,
,,2019-02-28T12:02:03.602608,True,Atualizado em Março de 2019,CSV,,58dac3db-d926-401a-b0c0-c6c59a22662a,2019-03-25T19:26:28.645965,,,(2019) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,0,,2b3e7a31-14fa-4126-bb96-e988278c7216,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/58dac3db-d926-401a-b0c0-c6c59a22662a/download/prodam.csv,upload,,
,,2019-02-28T12:03:01.148472,True,Atualizado em Março de 2019,XLS,,956eec6e-8355-4a52-b52e-cafd116c4092,2019-03-25T19:26:55.151460,,,(2019) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,1,,3db1d566-7924-402d-94bb-85a98cd965d8,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/956eec6e-8355-4a52-b52e-cafd116c4092/download/prodam.xls,upload,,
,,2019-02-28T12:02:29.324523,False,Atualizado em Março de 2019,PDF,,ecb3cb2e-5ad2-405b-8472-2d105b5ae6c0,2019-03-25T19:27:11.086330,,,(2019) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,2,,3db1d566-7924-402d-94bb-85a98cd965d8,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/ecb3cb2e-5ad2-405b-8472-2d105b5ae6c0/download/prodam.pdf,upload,,
,,2018-08-29T14:52:14.618373,True,,CSV,,9242536d-01f0-4407-beac-79ed0552d842,2019-02-28T15:00:14.448519,,,(2018) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,3,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/9242536d-01f0-4407-beac-79ed0552d842/download/prodam.csv,upload,,
,,2018-08-29T14:52:22.265056,True,,XLSX,,d748b230-6508-4452-893d-14ea01cc9587,2019-02-28T15:00:54.414649,,,(2018) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,4,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/d748b230-6508-4452-893d-14ea01cc9587/download/prodam.xls,upload,,
,,2018-08-29T14:52:33.534892,False,,PDF,,41e3a134-be46-4ebf-917d-a59dfe043e9d,2019-02-28T15:01:15.753302,,,(2018) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,5,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/41e3a134-be46-4ebf-917d-a59dfe043e9d/download/prodam.pdf,upload,,
,,2017-02-20T10:38:19.816879,True,Fluxo de Caixa - PRODAM,CSV,,50a19951-c987-4579-bd3c-bfd1f190ed10,2018-08-29T17:50:27.056491,,,(2017) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,6,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/50a19951-c987-4579-bd3c-bfd1f190ed10/download/prodam.csv,upload,,
,,2017-02-20T10:38:38.629753,False,Fluxo de Caixa - PRODAM,XLSX,,5a9f4e75-7c7a-4c87-8444-6a709811f673,2018-08-29T17:51:08.194187,,,(2017) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,7,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/5a9f4e75-7c7a-4c87-8444-6a709811f673/download/prodam.xlsx,upload,,
,,2017-02-20T10:38:52.522147,False,Fluxo de Caixa - PRODAM,PDF,,95c3f3ed-77c6-43d8-90bf-77237bb1bcc9,2018-08-29T17:51:29.308687,,,(2017) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,8,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/95c3f3ed-77c6-43d8-90bf-77237bb1bcc9/download/prodam.pdf,upload,,
,,2017-02-20T10:39:14.209644,True,Fluxo de Caixa - PRODAM,CSV,,ec550f20-c18b-4f4f-856c-0a67b0b75d4f,2017-02-20T13:39:14.042808,,,(2016) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,9,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/ec550f20-c18b-4f4f-856c-0a67b0b75d4f/download/2016-fluxo-de-caixa---prodam.csv,upload,,
,,2017-02-20T10:39:28.906140,True,Fluxo de Caixa - PRODAM,XLSX,,a025ce4b-7187-4c36-813d-b04ff4a47b94,2017-02-20T13:39:28.807665,,,(2016) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,10,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/a025ce4b-7187-4c36-813d-b04ff4a47b94/download/2016-fluxo-de-caixa---prodam.xlsx,upload,,
,,2017-02-20T10:39:46.215482,False,Fluxo de Caixa - PRODAM,PDF,,2d2fb80e-522e-4f82-8cb6-5c054cf4562d,2017-02-20T13:39:46.098276,,,(2016) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,11,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/2d2fb80e-522e-4f82-8cb6-5c054cf4562d/download/2016-fluxo-de-caixa---prodam.pdf,upload,,
,,2017-02-20T10:40:27.328295,True,Fluxo de Caixa - PRODAM,CSV,,ce925895-4f25-4d94-aa86-bf56da4413f6,2017-02-20T13:40:27.227468,,,(2015) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,12,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/ce925895-4f25-4d94-aa86-bf56da4413f6/download/2015-fluxo-de-caixa---prodam.csv,upload,,
,,2017-02-20T10:40:39.932048,True,Fluxo de Caixa - PRODAM,XLSX,,1ff4518b-99be-4591-a692-0dbc3c0ff4f2,2017-02-20T13:40:39.672502,,,(2015) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,13,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/1ff4518b-99be-4591-a692-0dbc3c0ff4f2/download/2015-fluxo-de-caixa---prodam.xlsx,upload,,
,,2017-02-20T10:40:55.216060,False,Fluxo de Caixa - PRODAM,PDF,,32ab50d9-04a0-47f5-8c22-e3665b89a726,2017-02-20T13:40:55.101085,,,(2015) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,14,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/32ab50d9-04a0-47f5-8c22-e3665b89a726/download/2015-fluxo-de-caixa---prodam.pdf,upload,,
,,2017-02-20T10:41:16.464120,True,Fluxo de Caixa - PRODAM,CSV,,dc8e2ac0-8d74-4fb5-94b1-75927f4f23e6,2017-02-20T13:41:16.334544,,,(2014) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,15,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/dc8e2ac0-8d74-4fb5-94b1-75927f4f23e6/download/2014-fluxo-de-caixa---prodam.csv,upload,,
,,2017-02-20T10:41:38.291010,True,Fluxo de Caixa - PRODAM,XLSX,,20dead50-3aab-4b5d-8899-78609754c2fd,2017-02-20T13:41:38.137139,,,(2014) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,16,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/20dead50-3aab-4b5d-8899-78609754c2fd/download/2014-fluxo-de-caixa---prodam.xlsx,upload,,
,,2017-02-20T10:41:54.175343,False,Fluxo de Caixa - PRODAM,PDF,,b9713819-43df-45a6-bcf9-5d9654a28eea,2017-02-20T13:41:53.962189,,,(2014) Fluxo de Caixa - PRODAM,c2cf0d1f-503a-4cfa-b4c0-584d126651b4,fluxo-de-caixa-prodam,17,,7de5fd6c-b66c-42ee-b792-a849df789343,,active,False,http://dados.prefeitura.sp.gov.br/dataset/c2cf0d1f-503a-4cfa-b4c0-584d126651b4/resource/b9713819-43df-45a6-bcf9-5d9654a28eea/download/2014-fluxo-de-caixa---prodam.pdf,upload,,
