ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
778,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 8,"Av Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,165
779,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 7,"Av Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,177
780,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 6,"Av Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,228
781,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 5,"Av Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,228
782,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 4,"Av Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,239
783,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 3,"Av Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,191
784,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 2,"Av Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,165
785,-46735476,-23630697,355030883000024,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Shopping Jardim Sul,Sala 1,"Av Giovanni Gronchi, 5.819",3744-8422,Morumbi,,7,4,,249
786,-46614741,-23514859,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Lar Center,Sala 1,"Av Otto Baumgart, 500",6222-3093,Vila Guilherme,,7,4,,421
787,-46614741,-23514859,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Lar Center,Sala 3,"Av Otto Baumgart, 500",6222-3093,Vila Guilherme,,7,4,,350
788,-46614741,-23514859,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,Shopping Lar Center,Sala 2,"Av Otto Baumgart, 500",6222-3093,Vila Guilherme,,7,4,,439
789,-46576071,-23540942,355030880000072,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Metrô Tatuapé,Sala 8,"R Domingos Agostim, s/n",6192-9232/,Tatuapé,,7,4,,268
790,-46576071,-23540942,355030880000072,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Metrô Tatuapé,Sala 7,"R Domingos Agostim, s/n",6192-9232/,Tatuapé,,7,4,,203
791,-46576071,-23540942,355030880000072,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Metrô Tatuapé,Sala 6,"R Domingos Agostim, s/n",6192-9232/,Tatuapé,,7,4,,116
792,-46576071,-23540942,355030880000072,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Metrô Tatuapé,Sala 5,"R Domingos Agostim, s/n",6192-9232/,Tatuapé,,7,4,,120
793,-46576071,-23540942,355030880000072,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Metrô Tatuapé,Sala 4,"R Domingos Agostim, s/n",6192-9232/,Tatuapé,,7,4,,193
794,-46576071,-23540942,355030880000072,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Metrô Tatuapé,Sala 3,"R Domingos Agostim, s/n",6192-9232/,Tatuapé,,7,4,,129
795,-46576071,-23540942,355030880000072,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Metrô Tatuapé,Sala 2,"R Domingos Agostim, s/n",6192-9232/,Tatuapé,,7,4,,162
796,-46576049,-23540932,355030880000072,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Metrô Tatuapé,Sala 1,"R Domingos Agostim, s/n",6192-9232/,Tatuapé,,7,4,,288
797,-46642669,-23570152,355030807000077,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Shopping Paulista,Sala 4,"R Treze de Maio, 1.947",3285-4461,Bela Vista,,7,4,,186
798,-46642669,-23570152,355030807000077,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Shopping Paulista,Sala 3,"R Treze de Maio, 1.947",3285-4461,Bela Vista,,7,4,,169
799,-46642669,-23570152,355030807000077,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Shopping Paulista,Sala 2,"R Treze de Maio, 1.947",3285-4461,Bela Vista,,7,4,,276
800,-46642669,-23570152,355030807000077,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Shopping Paulista,Sala 1,"R Treze de Maio, 1.947",3285-4461,Bela Vista,,7,4,,265
801,-46626843,-23619347,355030827000002,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Shopping Plaza Sul,Sala 3,"Av Prof. Abrahão de Moraes, 1.711",5073-8642,Saúde,,7,4,,147
802,-46626843,-23619347,355030827000002,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Shopping Plaza Sul,Sala 1,"Av Prof. Abrahão de Moraes, 1.711",5073-8642,Saúde,,7,4,,147
803,-46626843,-23619347,355030827000002,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Shopping Plaza Sul,Sala 2,"Av Prof. Abrahão de Moraes, 1.711",5073-8642,Saúde,,7,4,,271
804,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 9,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,186
805,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 8,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,234
806,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 7,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,272
807,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 6,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,217
808,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 5,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,218
809,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 4,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,205
810,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 3,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,255
811,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 2,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,225
812,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 11,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,239
813,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 10,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,362
814,-46636746,-23598581,355030890000120,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Shopping Santa Cruz,Sala 1,"R Domingos de Morais, 2.564",6192-9232,Vila Mariana,,7,4,,224
815,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 11,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,300
816,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 10,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,178
817,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 9,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,344
818,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 8,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,344
819,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 7,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,244
820,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 6,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,141
821,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 5,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,144
822,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 4,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,272
823,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 3,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,401
824,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 2,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,172
825,-46698490,-23678176,355030816000039,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,Shopping SP Market,Sala 1,"Av Nacões Unidas, 22.540",5541-8688,Campo Grande,,7,4,,175
826,-46722188,-23550518,355030802000043,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Villa-Lobos,Sala 7,"Av das Nacões Unidas, 4.777",3024-3860,Alto de Pinheiros,,7,4,,137
827,-46722188,-23550518,355030802000043,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Villa-Lobos,Sala 6,"Av das Nacões Unidas, 4.777",3024-3860,Alto de Pinheiros,,7,4,,144
828,-46722188,-23550518,355030802000043,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Villa-Lobos,Sala 5,"Av das Nacões Unidas, 4.777",3024-3860,Alto de Pinheiros,,7,4,,178
829,-46722188,-23550518,355030802000043,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Villa-Lobos,Sala 4,"Av das Nacões Unidas, 4.777",3024-3860,Alto de Pinheiros,,7,4,,178
830,-46722188,-23550518,355030802000043,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Villa-Lobos,Sala 3,"Av das Nacões Unidas, 4.777",3024-3860,Alto de Pinheiros,,7,4,,144
831,-46722188,-23550518,355030802000043,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Villa-Lobos,Sala 2,"Av das Nacões Unidas, 4.777",3024-3860,Alto de Pinheiros,,7,4,,120
832,-46722188,-23550518,355030802000043,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Villa-Lobos,Sala 1,"Av das Nacões Unidas, 4.777",3024-3860,Alto de Pinheiros,,7,4,,291
833,-46674601,-23526041,355030806000004,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Shopping West Plaza - bloco B,Sala 4,"Av Francisco Matarazzo, s/n",3672-8271/3673-2741,Barra Funda,,7,4,,170
834,-46674601,-23526041,355030806000004,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Shopping West Plaza - bloco B,Sala 3,"Av Francisco Matarazzo, s/n",3672-8271/3673-2741,Barra Funda,,7,4,,178
835,-46674601,-23526041,355030806000004,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Shopping West Plaza - bloco B,Sala 2,"Av Francisco Matarazzo, s/n",3672-8271/3673-2741,Barra Funda,,7,4,,163
836,-46674601,-23526041,355030806000004,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Shopping West Plaza - bloco B,Sala 1,"Av Francisco Matarazzo, s/n",3672-8271/3673-2741,Barra Funda,,7,4,,222
837,-46674048,-23586988,355030835000085,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Shopping Bonsucesso,Sala 1,"Av Presidente Juscelino Kubitschek de Oliveira, 429",6484-9300,,,7,4,,181
838,-46674048,-23586988,355030835000085,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Shopping Bonsucesso,Sala 2,"Av Presidente Juscelino Kubitschek de Oliveira, 429",6484-9300,,,7,4,,178
839,-46674049,-23586988,355030835000085,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Shopping Bonsucesso,Sala 3,"Av Presidente Juscelino Kubitschek de Oliveira, 429",6484-9300,,,7,4,,178
840,-46674049,-23586988,355030835000085,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Shopping Bonsucesso,Sala 4,"Av Presidente Juscelino Kubitschek de Oliveira, 429",6484-9300,,,7,4,,178
841,-46674048,-23586988,355030835000085,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Shopping Bonsucesso,Sala 5,"Av Presidente Juscelino Kubitschek de Oliveira, 429",6484-9300,,,7,4,,167
842,-46674049,-23586988,355030835000085,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Shopping Bonsucesso,Sala 6,"Av Presidente Juscelino Kubitschek de Oliveira, 429",6484-9300,,,7,4,,168
843,-46757001,-23649134,355030819000181,3550308005230,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,Shopping Campo Limpo,Sala 1,"Es do Campo Limpo, 459",2144-3559,,,7,4,,237
844,-46757001,-23649134,355030819000181,3550308005230,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,Shopping Campo Limpo,Sala 2,"Es do Campo Limpo, 459",2144-3559,,,7,4,,298
845,-46757001,-23649134,355030819000181,3550308005230,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,Shopping Campo Limpo,Sala 3,"Es do Campo Limpo, 459",2144-3559,,,7,4,,354
846,-46757001,-23649134,355030819000181,3550308005230,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,Shopping Campo Limpo,Sala 4,"Es do Campo Limpo, 459",2144-3559,,,7,4,,354
847,-46757001,-23649134,355030819000181,3550308005230,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,Shopping Campo Limpo,Sala 5,"Es do Campo Limpo, 459",2144-3559,,,7,4,,327
848,-46590867,-23616613,355030868000270,3550308005086,69,SACOMA,13,IPIRANGA,Sul,Sul 1,Urnas - Heliópolis,,"R Mina, 38",,Vila Heliópolis,,7,4,,
849,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuapé,Sala 1,"R Goncalves Crespo, s/n, 3º piso",2295-4006,Tatuapé,,7,4,,251
850,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuapé,Sala 2,"R Goncalves Crespo, s/n, 3º piso",2295-4006,Tatuapé,,7,4,,240
851,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuapé,Sala 3,"R Goncalves Crespo, s/n, 3º piso",2295-4006,Tatuapé,,7,4,,373
852,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuapé,Sala 4,"R Goncalves Crespo, s/n, 3º piso",2295-4006,Tatuapé,,7,4,,240
853,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuapé,Sala 5,"R Goncalves Crespo, s/n, 3º piso",2295-4006,Tatuapé,,7,4,,193
854,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metrô Itaquera,Sala 1,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,be,,7,4,,427
855,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metrô Itaquera,Sala 2,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,395
856,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metrô Itaquera,Sala 3,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,322
857,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metrô Itaquera,Sala 4,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,294
858,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metrô Itaquera,Sala 5,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,315
859,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metrô Itaquera,Sala 6,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,164
860,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metrô Itaquera,Sala 7,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,208
861,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metrô Itaquera,Sala 8,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,254
862,-46626843,-23619347,355030827000002,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Shopping Plaza Sul,Sala 4,"Av Prof. Abrahao de Moraes, 1.711",5073-8642,Saúde,,7,4,,147
863,-46626843,-23619347,355030827000002,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Shopping Plaza Sul,Sala 5,"Av Prof. Abrahao de Moraes, 1.711",5073-8642,Saúde,,7,4,,147
864,-46626843,-23619347,355030827000002,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Shopping Plaza Sul,Sala 6,"Av Prof. Abrahao de Moraes, 1.711",5073-8642,Saúde,,7,4,,243
865,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping,Sala 1,"R ConSélheiro Moreira de Barros, 2780, 3º piso",3131-2211,Lauzane Paulista,02430-001,7,4,,327
866,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping,Sala 2,"R ConSélheiro Moreira de Barros, 2780, 3º piso",3131-2211,Lauzane Paulista,02430-001,7,4,,167
867,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping,Sala 3,"R ConSélheiro Moreira de Barros, 2780, 3º piso",3131-2211,Lauzane Paulista,02430-001,7,4,,140
868,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping,Sala 4,"R ConSélheiro Moreira de Barros, 2780, 3º piso",3131-2211,Lauzane Paulista,02430-001,7,4,,217
869,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping,Sala 5,"R ConSélheiro Moreira de Barros, 2780, 3º piso",3131-2211,Lauzane Paulista,02430-001,7,4,,217
870,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping,Sala 6,"R ConSélheiro Moreira de Barros, 2780, 3º piso",3131-2211,Lauzane Paulista,02430-001,7,4,,140
871,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping,Sala 7,"R ConSélheiro Moreira de Barros, 2780, 3º piso",3131-2211,Lauzane Paulista,02430-001,7,4,,167
872,-46644637,-23482472,355030851000042,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Santana Parque Shopping,Sala 8,"R ConSélheiro Moreira de Barros, 2780, 3º piso",3131-2211,Lauzane Paulista,02430-001,7,4,,327
873,-46680396,-23526049,355030806000018,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Bourbon Shopping Pompeia - Espaço Unibanco Pompeia,Sala 1,"R Turiassu, 2100",3673-3949,Pompeia,05005-900,7,4,,209
874,-46680396,-23526049,355030806000018,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Bourbon Shopping Pompeia - Espaço Unibanco Pompeia,Sala 2,"R Turiassu, 2100",3673-3949,Pompeia,05005-900,7,4,,199
875,-46680396,-23526049,355030806000018,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Bourbon Shopping Pompeia - Espaço Unibanco Pompeia,Sala 3,"R Turiassu, 2100",3673-3949,Pompeia,05005-900,7,4,,199
876,-46680396,-23526049,355030806000018,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Bourbon Shopping Pompeia - Espaço Unibanco Pompeia,Sala 4,"R Turiassu, 2100",3673-3949,Pompeia,05005-900,7,4,,199
877,-46680396,-23526049,355030806000018,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Bourbon Shopping Pompeia - Espaço Unibanco Pompeia,Sala 5,"R Turiassu, 2100",3673-3949,Pompeia,05005-900,7,4,,199
878,-46680396,-23526049,355030806000018,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Bourbon Shopping Pompeia - Espaço Unibanco Pompeia,Sala 6,"R Turiassu, 2100",3673-3949,Pompeia,05005-900,7,4,,198
879,-46680396,-23526049,355030806000018,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Bourbon Shopping Pompeia - Espaço Unibanco Pompeia,Sala 7,"R Turiassu, 2100",3673-3949,Pompeia,05005-900,7,4,,119
880,-46680396,-23526049,355030806000018,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Bourbon Shopping Pompeia - Espaço Unibanco Pompeia,Sala 8,"R Turiassu, 2100",3673-3949,Pompeia,05005-900,7,4,,119
881,-46680396,-23526049,355030806000018,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Bourbon Shopping Pompeia - Espaço Unibanco Pompeia,Sala 9,"R Turiassu, 2100",3673-3949,Pompeia,05005-900,7,4,,119
882,-46680396,-23526049,355030806000018,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Bourbon Shopping Pompeia - Espaço Unibanco Pompeia,Sala 10,"R Turiassu, 2100",3673-3949,Pompeia,05005-900,7,4,,52
883,-46648772,-23544521,355030826000098,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Biblioteca Presidente Kennedy,,"Av João Dias, 822",5522-1283,Santo Amaro,04724-00,8,1,,156
884,-46708281,-23644593,355030871000035,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Casa no  1,,"R Roberto Simonsen,  136",3241-3132,Sé,,8,1,,
885,-46630784,-23547964,355030878000002,3550308005001,80,SE,9,SE,Centro,Centro,Centro Cultural São Paulo,Espaço Flávio Império,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,60
886,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São Paulo,Espaço Cênico Ademar Guerra,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,100
887,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São Paulo,Sala Jardel Filho,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,324
888,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São Paulo,Sala Ensaio 4 - Porão,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,40
889,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São Paulo,Sala Paulo Emílio Salle,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,110
890,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São Paulo,Sala Lima Barreto,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,110
891,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Teatro Alfredo Mesquita,,"Av Santos Dumont, 1.770",6221-3667,Santana,,8,1,,219
892,-46628020,-23512628,355030870000060,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Teatro Arthur Azevedo,,"Av Paes de Barros, 955",6605-8007,Mooca,03115-02,8,1,,480
893,-46596425,-23562714,355030853000004,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,Teatro Cacilda Becker,,"R Tito, 295",3864-4513,Lapa,05051-00,8,1,,216
894,-46694294,-23527920,355030848000039,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,Teatro Flávio Império,,"R Prof. Alves Pedroso, 600",6623-2930/,Cangaíba,03721-01,8,1,,212
895,-46522913,-23500589,355030818000007,3550308005072,18,CANGAIBA,21,PENHA,Leste,Leste 1,Teatro João Caetano,,"R Borges Lagoa, 650",5573-3774/,Vila Clementino,04038-00,8,1,,448
896,-46642621,-23596213,355030890000123,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Teatro Martins Penna,,"Lg do Rosário, 20",2293-6630,Penha,03634-02,8,1,,249
897,-46548012,-23525333,355030859000118,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Teatro Paulo Eiró,,"Av Adolfo Pinheiro, 765",5546-0449,Santo Amaro,,8,1,,600
