ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURAÇAO,ASSENTOS
1115,-46660501,-23551748,355030826000017,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Golden Cross Jazz Club,,"Avenida Angélica, 2331",3255-3635,Centro,,9,4,,200
1116,-46700224,-23568440,355030862000071,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Escola de Samba Tom Maior ,,"Rua Eugênio de Medeiros, 263",2155-1268,Pinheiros,,9,4,,1000
1117,-46645046,-23547612,355030866000030,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Odissey Club,,"Rua Nestor Pestana, 60",3129-5056,Consolação,,9,4,,1500
1118,-46688619,-23522464,355030848000094,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,The Week,,"Rua Guaicurus, 324",3231-3705,Água Branca,,9,4,,
1119,-46670432,-23625534,355030815000102,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,Leporace ,,"Rua Edson, 1362",5044-0947,Campo Belo,,9,4,,100
1120,-46689712,-23567469,355030862000138,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Capella Beer,,"Rua Cunha Gago, 31",3812-1877,Pinheiros,,9,4,,350
1121,-46568633,-23538828,355030880000020,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Maavah Bar,,"Rau Airi,16",6192-8433,Tatuapé,,9,4,,500
1122,-46646342,-23557580,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Lua Nova - Recanto dos Cantadores,,"Rua Conselheiro Carrão, 451",3253-1609,Bela Vista,,9,4,,100
1123,-46650955,-23551402,355030826000084,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Inferno,,"Rua Augusta, 511",3120-4140,Consolação,,9,4,,500
1124,-46571454,-23549851,355030880000094,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Talking Jazz Music Club,,"Rua Coelho Lisboa, 686",6673-3159,Tatuapé,,9,4,,100
1125,-46666031,-23602259,355030832000023,3550308005098,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Lousiana Café e Bar,,"Av. Jacutinga, 432",5052-4576,Indianópolis,,9,4,,150
1126,-46689364,-23559804,355030862000002,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Mão Santa,,"Rua Mourato Coelho, 816",6889-8018,Vila Madalena,,9,4,,300
1127,-46558234,-23530701,355030880000134,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Led Slay,,"Av. Celso Garcia, 5765",9972-5033,Tatuapé,,9,4,,1500
1128,-46697035,-23534357,355030860000132,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,Magnólia Vila Bar,,"Rua Marco Aurélio, 884",3863-9296,Vila Romana,,9,4,,240
1129,-46694441,-23563242,355030862000021,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Na Aba,,"Av. Brigadeiro Faria Lima, 452",3812-9688,Pinheiros,,9,4,,100
1130,-46678194,-23555471,355030845000211,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Salamandra,,"Rua Cardeal Arcoverde, 563",7642-6375,Pinheiros,,9,4,,450
1131,-46688908,-23558935,355030862000008,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Livraria da Vila,,"Rua Fradique Coutinho, 915",3814-5811,Pinheiros,,9,4,,70
1132,-46650227,-23550854,355030826000066,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Oasis Club,,"Rua Augusta, 430",9771-2956,Consolação,,9,4,,1000
1133,-46646624,-23553567,355030807000089,3550308005011,07,BELA VISTA,9,SE,Centro,Centro,Café do Bixiga,,"Rua Treze de Maio, 76",3493-0202,Bela Vista,,9,4,,45
1134,-46665265,-23608198,355030832000115,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Little Darling,,"Av. Iraí, 229",5542-9912,Moema,,9,4,,200
1135,-46671118,-23525658,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Expo Barra Funda,,"Rua Tagipuru, 1000",2163-2000,Barra Funda,,9,4,,5000
1136,-46651107,-23540071,355030869000106,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Eapaço Cultural Viva Maria,,"Rua Canuto do Val, 85",4474-6090,Santa Cecília,,9,4,,250
1137,-46690748,-23547062,355030862000166,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Espaço Musical,,"Rua Paulistania, 339",3813-2944,Vila Madalena,,9,4,,60
1138,-46689096,-23561976,355030862000005,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Dynamite Pub,,"Rua Cardeal Arcoverde, 1857",3032-5623,Pinheiros,,9,4,,200
1139,-46659209,-23526677,355030869000096,3550308005027,70,SANTA CECILIA,9,SE,Centro,Centro,Clash Club,,"Rua Barra Funda, 969",3661-7500,Barra Funda,,9,4,,1000
1140,-46698604,-23620897,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Livraria Cultura (Shopping market Place),,"Av. Dr. Chucri Zaidan, 902",3474-4033,Vila Cordeiro,,9,4,,100
1141,-46704824,-23497751,355030829000051,3550308005116,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,Ó Jatobá,,"Rua Sete Barras, 306",3978-6522,Freguesia do Ó,,9,4,,1000
1142,-46647283,-23550174,355030826000105,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Lugar,,"Rua Augusta, 325",3237-3224,Centro,,9,4,,70
1143,-46657901,-23554655,355030826000091,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Astronete,,"Rua Matias Aires, 183-B,",3151-4568,Consolação,,9,4,,160
1144,-46675635,-23533654,355030860000162,3550308005056,61,PERDIZES,8,LAPA,Oeste,Oeste,Espaço Santa Clara,,"Rua João Ramalho, 1085",3877-0619,Perdizes,,9,4,,1000
1145,-46686154,-23591924,355030835000035,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Loveland ,,"Rua Pequetita, 205",3846-9089,Vila Olímpia,,9,4,,85
1146,-46672637,-23591100,355030835000187,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Musicalis,,"Rua Dr. Sodré, 38",3845-1514,Itaim Bibi,,9,4,,80
1147,-46641282,-23634718,355030838000185,3550308005308,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,Escola Municipal de Iniciação Artística,,"Rua Volkswagem, s/n - Casa 3",2578-7552,Jabaquara,04344-02,10,1,,
1148,-46639368,-23569410,355030849000104,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Escola Municipal de Música,,"Rua Vergueiro, 961",3209-6580/,Paraíso,01504-00,10,1,,
1149,-46645674,-23553258,355030807000068,3550308005011,07,BELA VISTA,9,SE,Centro,Centro,Balé da Cidade de São Paulo,,"Rua João Passaláqua, 66",3241-3883/,Bela Vista,01302-00,10,1,,
1150,-46639237,-23550294,355030866000044,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Orquestra Experimental de Repertório,,"Rua Santo Amaro, 46",3101-5831,Bela Vista,01315-00,10,1,,
1151,-46638151,-23545633,355030866000003,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Escola Municipal de Bailado,,"Rua Formosa, 215 - Centro",3241-5336/,Centro,01049-00,10,1,,
1152,-46638352,-23545174,355030866000003,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Teatro Municipal,,"Praça Ramos de Azevedo, s/n",3223-3022/,Centro,,11,1,,1585
1153,-46638680,-23542815,355030866000002,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Galeria Olido,Sala de Espetáculos Paissandu,"Av. São João, 473 - Segundo Andar",3334-0001,Centro,,11,1,,140
1154,-46638680,-23542815,355030866000002,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Galeria Olido,Sala de Espetáculos Olido,"Av. São João, 473 - Primeiro Piso",3334-0001,Centro,,11,1,,300
1155,-46667392,-23525450,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Memorial da América Latina,Auditório Simon Bolívar,"Av.  Auro Soares de Moura Andrade, 664",3823-4600,Barra Funda,,11,2,,1609
1156,-46650829,-23545666,355030826000081,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Centro Universitário Maria Antônia,,"Rua Maria Antônia, 294  - 2 andar",3237-1815,Vila Buarque,,11,2,,
1157,-46653432,-23532031,355030869000008,3550308005027,70,SANTA CECILIA,9,SE,Centro,Centro,Teatro São Pedro,,"Rua Barra Funda, 171",3667-0499,Barra Funda,,11,2,,636
1158,-46640037,-23533652,355030869000101,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Estação Júlio Prestes,Sala São Paulo,"Pça. Júlio Prestes, s/n",3361-2379/,Bom Retiro,,11,2,,1501
1159,-46640169,-23533466,355030869000101,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Estação Júlio Prestes,Sala Estação das Artes,"Pça. Júlio Prestes, s/n",3361-2379/,Bom Retiro,,11,2,,550
1160,-46720604,-23650614,355030871000089,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Teatro Alfa-Real,Sala A,"R. Bento Branco de Andrade Filho, 722",5693-4000,Santo Amaro,,11,4,,1200
1161,-46719762,-23644261,355030871000089,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Teatro Paulo Autran,,"Av. João Dias, 2.046",5645-0099,Santo Amaro,,11,4,,656
1162,-46712438,-23652505,355030871000063,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SESC Santo Amaro,,"Rua Amador Bueno, 505",5525-1855,Santo Amaro,,11,4,,140
1163,-46719955,-23637588,355030871000090,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Tom Brasil,,"Rua Bragança Paulista,  1.281",2163-2000,Santo Amaro,,11,4,,2400
1164,-46683680,-23594721,355030835000018,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Tom Brasil,,"Rua das Olimpíadas, 66",3845-2326,Itaim Bibi,,11,4,,1300
1165,-46698195,-23584074,355030854000029,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Jockey Club de São Paulo,,"Av. Lineu de Paula Machado, 1.263",6846-8000,Jardim Everest,,11,4,,1500
1166,-46694890,-23569406,355030862000070,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,KVA - Centro Cultural Elenko,,"Rua Cardeal  Arcoverde, 2.958",3816-8000,Jardim Paulista,,11,4,,200
1167,-46697554,-23567321,355030862000139,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,SESC Pinheiros,Auditório,"Rua Paes Leme, 195",3095-9400,Pinheiros,05424-150,11,4,,100
1168,-46697554,-23567321,355030862000139,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,SESC Pinheiros,Teatro,"Rua Paes Leme, 195",3095-9400,Pinheiros,05424-150,11,4,,1010
1169,-46714367,-23549705,355030802000016,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Teatro Santa Cruz (Colégio),,"Rua Orobó, 277",3024-5199,Alto de Pinheiros,,11,4,,600
1170,-46687284,-23591024,355030835000035,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Espaço Cultural Promon,,"Av. Juscelino Kubitschek, 1.830",3704-2900,Itaim Bibi,,11,4,,318
1171,-46693750,-23578164,355030862000163,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Clube A Hebraica,Teatro Arthur Rubinstein,"Rua Hungria, 1.000",3818-8888,Jardim Paulista,,11,4,,650
1172,-46691165,-23561526,355030862000019,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Cultura Inglesa Pinheiros,,"Rua Deputado Lacerda Franco, 333",3814-0100,Pinheiros,,11,4,,195
1173,-46668622,-23564296,355030845000011,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Café Teatro Galley,,"Rua Haddock Lobo, 1.626",3068-8975,Jardim Paulista,,11,4,,600
1174,-46667251,-23564906,355030845000002,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Teatro Procópio Ferreira,,"Rua Augusta, 2.823",3803-4475,Jardim Paulista,,11,4,,700
1175,-46693359,-23560100,355030862000022,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Avenida Club,,"Rua Pedroso de Moraes, 1.036",3814-7383,Pinheiros,,11,4,,700
1176,-46677153,-23557281,355030845000116,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Teatro Ritmus,,"Rua Teodoro Sampaio, 727",3061-3464,Pinheiros,,11,4,,200
1177,-46683147,-23524961,355030860000138,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,SESC Pompéia,Teatro,"Rua Clélia, 93",3871-7700,Lapa,,11,4,,400
1178,-46660735,-23604900,355030832000141,3550308005098,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Citibank Hall,(ANTIGO DIREC TV),"Al. dos Jamaris, 213",6846-6040,Moema,,11,4,,1600
1179,-46655376,-23584630,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Auditório Ibirapuera,,"Av. Pedro Álvares Cabral, s/n, portão 2",6846-6000,Parque Ibirapuera,,11,4,,800
1180,-46654321,-23562873,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro Cultural FIESP,Teatro Popular do SESI,"Av. Paulista, 1.313",3146-7405,Jardim Paulista,,11,4,,460
1181,-46651193,-23563169,355030807000058,3550308005011,07,BELA VISTA,9,SE,Centro,Centro,Maksoud Plaza,,"Al. Campinas, 150",3145-8000,Bela Vista,,11,4,,420
1182,-46643543,-23581382,355030890000101,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,SESC Vila Mariana,Teatro,"Rua Pelotas, 141",5080-3147/,Vila Mariana,,11,4,,645
1183,-46644964,-23570449,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,SESC Paulista,,"Av. Paulista, 119",3179-3400,Bela Vista,,11,4,,230
1184,-46658014,-23557900,355030826000108,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Crowne Plaza,,"Rua Frei Caneca, 1.360",3289-0985,Consolação,,11,4,,153
1185,-46649799,-23545804,355030826000058,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,SESC Consolação,Hall de Convivãncia,"Rua Dr. Vila Nova, 245",3234-3077/,Consolação,,11,4,,100
1186,-46645256,-23548826,355030866000030,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Teatro Cultura Artística,Sala Esther Mesquita,"Rua Nestor Pestana, 196",3258-3616/,República,,11,4,,1156
1187,-46646431,-23545880,355030866000086,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,N. Ex T Núcleo Experimental de Teatro,Cabaré,"Rua Rego Freitas, 454",3106-9636,República,,11,4,,100
1188,-46653285,-23537500,355030869000076,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Stúdio Teatro X,,"Praça Roosevelt, 124",3255-2829,Consolação,,11,4,,90
1189,-46640866,-23548618,355030866000022,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Hotel Cambridge,,"Av. Nove de Julho, 210",3104-3103,Bela Vista,,11,4,,400
1190,-46634344,-23547060,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Centro Cultural do Banco do Brasil,Teatro,"Rua Álvares Penteado, 112",3113-3652,Centro,,11,4,,130
1191,-46637365,-23528774,355030809000001,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Oficina Cultural Oswald de Andrade,,"Rua Três Rios, 363",3221-4704,Bom Retiro,,11,4,,100
1192,-46607525,-23583559,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SESC Ipiranga,Teatro,"Rua Bom Pastor, 822",3340-2000,Ipiranga,,11,4,,250
1193,-46584745,-23545064,355030808000021,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,SESC Belenzinho,Teatro,"Av. Álvaro Ramos, 915",6602-3700,Belém,,11,4,,303
1194,-46572977,-23546680,355030880000069,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Sílvio Romero,Auditório,"Rua Cantagalo, 74",2296-5656,Tatuapé,,11,4,,185
1195,-46459788,-23579644,355030857000078,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,SESC Itaquera,Café/Teatro,Av. Fernando do Espírito Santos Alves,6523-9200,Itaquera,,11,4,,250
1196,-46679930,-23768351,355030830000600,3550308005280,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CEU Três Lagos,Teatro e Cinema,"Estrada do Barro Branco, s/n - J. Noronha",5976.5661,Jardim Noronha,,12,1,,450
1197,-46779310,-23637081,355030817000050,3550308005236,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CEU Campo Limpo,Teatro e Cinema,"Av. Carlos Lacerda, 678 - Chácara São Pedro",5843.4837/,Chácara São Pedro,,12,1,,450
1198,-46744960,-23645117,355030846000283,3550308005228,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,CEU Casa Blanca,Teatro e Cinema,"R. João Damasceno, 85 - Jdim. Casa Blanca",5519.5212,Jardim Casa Blanca,,12,1,,450
1199,-46703753,-23709836,355030823000169,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,CEU Cidade Dutra,Teatro e Cinema,"Av. Interlagos, 7.350 - Jdim. São Nicolau",5668.1952,Jardim São Nicolau,,12,1,,450
1200,-46671440,-23699106,355030858000110,3550308005213,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,CEU Alvarenga,Teatro e Cinema,"Estrada do Alvarenga, 3752 - Balneário S. Francisco",5672.2540/,Balneário S. Francisco,,12,1,,450
1201,-46773359,-23590523,355030865000001,3550308005238,66,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,CEU Butantã,Teatro e Cinema,"Av. Eng. Heitor Antonio Eiras Garcia, 1700 J.Esmeralda",3732.4550,Jardim Esmeralda,,12,1,,450
1202,-46756818,-23480308,355030895000076,3550308005111,73,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 1,CEU Vila Atlântica,Teatro e Cinema,"R. Cel. José Venâncio Dias, 840 - J. Nardini",3901.8744/,Jardim Nardini,,12,1,,450
1203,-46750433,-23436201,355030842000151,3550308005185,41,JARAGUA,2,PIRITUBA,Norte,Norte 1,CEU Pêra-Marmelo,Teatro e Cinema,"R. Pêra-Marmelo, 226 - Vila Aurora",3948.3915,Vila Aurora,,12,1,,450
1204,-46752460,-23405267,355030861000001,3550308005242,62,PERUS,1,PERUS,Norte,Norte 1,CEU Perus,Teatro e Cinema,"R. Bernardo José de Lourena, s/n",39158750 /,Perus,,12,1,,450
1205,-46686439,-23449553,355030811000174,3550308005190,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,CEU Paz,Teatro e Cinema,"R. da Paz, s/n",3986.3450,Brasilândia,,12,1,,450
1206,-46660474,-23742691,355030830000293,3550308005304,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CEU Navegantes,Teatro e Cinema,"R. Maria Moassab Barbour, s/n",5976.5544/,Grajaú,,12,1,,450
1207,-46583212,-23621287,355030868000250,3550308005086,69,SACOMA,13,IPIRANGA,Sul,Sul 1,CEU Meninos,Teatro e Cinema,"R. Barbinos, 112 - J. Patente",6945.2543,Jardim Patente,,12,1,,450
1208,-46500299,-23619962,355030876000182,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,CEU Rosa da China,Teatro e Cinema,"R. Clara Petrella, s/n - Jd. São Roberto",6701.2356,Jardim São Roberto,,12,1,,450
1209,-46443635,-23635442,355030875000202,3550308005278,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,CEU São Rafael,Teatro e Cinema,"R. Cinira Polônio, 100 - j. Rio Claro",6752.1052/,Jardim Rio Claro,,12,1,,450
1210,-46448954,-23603032,355030833000070,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,CEU São Mateus,Teatro e Cinema,"R. Curumatim, 201 - Pque Boa Esperança",6732.8154,Parque Boa Esperança,,12,1,,450
1211,-46502727,-23570016,355030824000082,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,CEU Aricanduva,Teatro e Cinema,"Av. Olga Fadel Abarca, s/n - Av. Aricanduva, alt. 5555 - quadra 280",6723.7556/,Jardim Santa Terezinha,,12,1,,450
1212,-46472379,-23509581,355030887000129,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,CEU Parque São Carlos,Teatro e Cinema,"R. Clarear, 141 - Jdim. São Carlos",6145.4255,Jardim São Carlos,,12,1,,450
1213,-46411435,-23569249,355030825000247,3550308005269,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CEU Inácio Monteiro,Teatro e Cinema,"R. Br. Barroso do Amazonas, s/n - Prestes Maia",6518.9014,Prestes Maia,,12,1,,450
1214,-46425444,-23535459,355030896000121,3550308005258,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,CEU Jambeiro,Teatro e Cinema,"R. Flores do Jambeiro, 61 - Guaianases",6960.2055,Guaianases,,12,1,,450
1215,-46411341,-23494735,355030884000107,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,CEU Vila Curuçá,Teatro e Cinema,"Av. Marechal Tito, 3.400 -V. Curuçá",6563.6150,Vila Curuçá,,12,1,,450
1216,-46390308,-23512705,355030836000058,3550308005254,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CEU Parque Veredas,Teatro e Cinema,"R. Daniel Pedro Muller, s/n- Camargo Velho",6563.6249,Camargo Velho,,12,1,,450
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
